id_intercambio,id_objeto,usuario_id_dador,usuario_id_recibidor,saldo_dador,saldo_recibidor,fecha_transaccion
11016,13972,16344,15095,42.63,45.93,2025-01-24
11017,8118,14689,1644,6.98,34.85,2025-05-05
11018,12229,17196,18687,42.46,29.99,2025-06-30
11019,11029,19733,19309,24.24,16.01,2025-03-22
11020,3514,3266,8701,18.97,36.47,2025-06-03
11021,8453,9049,10523,31.45,27.28,2025-05-04
11022,11483,12366,7126,44.59,43.84,2025-06-02
11023,2851,4514,4892,18.26,17.52,2025-03-30
11024,11402,17051,10173,10.25,23.05,2025-04-13
11025,1476,9473,8979,20.18,35.59,2025-01-07
11026,2703,6146,9079,45.49,21.63,2025-05-23
11027,7137,5850,3567,5.63,45.59,2025-05-05
11028,10603,16071,761,8.28,5.23,2025-05-29
11029,3583,5534,15495,14.85,24.82,2025-05-10
11030,2816,12443,9373,40.55,49.89,2025-02-05
11031,5764,10989,16961,16.92,15.97,2025-06-25
11032,8427,2105,6538,45.6,10.43,2025-01-02
11033,2490,13779,18463,13.13,19.48,2025-06-23
11034,11267,3002,14604,19.5,48.74,2025-06-17
11035,2345,15744,5352,43.53,17.05,2025-05-12
11036,10527,17619,8637,6.16,23.34,2025-06-21
11037,10274,19276,8441,14.36,49.2,2025-01-27
11038,5722,8228,182,37.0,42.18,2025-03-27
11039,13775,7815,6959,32.72,33.87,2025-05-01
11040,10527,18895,16003,7.39,37.48,2025-01-19
11041,1739,18673,13777,13.8,47.96,2025-02-02
11042,3488,13961,5862,23.53,42.95,2025-06-02
11043,10162,17847,17573,8.07,20.13,2025-04-17
11044,4065,11101,4974,15.72,7.17,2025-05-25
11045,7673,13157,1798,26.59,8.71,2025-01-29
11046,5336,106,19324,33.3,7.12,2025-05-09
11047,9718,12778,19637,19.52,9.48,2025-01-06
11048,3306,751,17225,44.14,33.59,2025-04-07
11049,6808,18436,6382,31.12,33.59,2025-02-15
11050,8437,9949,13836,37.33,17.68,2025-02-25
11051,9570,19473,8405,35.98,26.61,2025-03-23
11052,1234,2361,12699,6.73,33.62,2025-05-07
11053,13502,5563,1561,36.26,10.1,2025-01-25
11054,14563,2796,2199,49.86,31.34,2025-02-18
11055,207,3008,10787,30.01,9.27,2025-01-25
11056,6866,6639,16760,28.45,31.37,2025-02-11
11057,11714,2260,18453,20.37,23.13,2025-02-12
11058,11768,1509,18518,36.98,40.57,2025-06-10
11059,13122,2376,5904,39.39,49.24,2025-04-13
11060,4588,19473,6347,31.29,37.88,2025-06-22
11061,7224,8519,147,30.87,43.57,2025-05-14
11062,10611,9662,18603,12.18,32.04,2025-05-29
11063,136,15900,12477,36.6,5.0,2025-04-03
11064,3723,18537,7880,18.37,16.66,2025-05-04
11065,8699,14005,4153,49.12,37.57,2025-02-22
11066,9785,6262,18033,38.76,31.08,2025-06-04
11067,10913,8363,18985,27.12,16.23,2025-02-04
11068,12140,19057,13424,35.8,37.11,2025-04-24
11069,7851,9239,16498,28.1,15.84,2025-04-06
11070,6744,5046,16007,35.39,43.31,2025-01-13
11071,13672,14520,13278,5.42,45.75,2025-06-08
11072,6976,16661,3644,43.19,12.84,2025-03-10
11073,8859,470,12394,14.2,39.06,2025-06-07
11074,7557,4689,7751,18.93,10.42,2025-05-06
11075,5069,6096,12106,35.7,11.79,2025-04-22
11076,3173,13786,6274,26.37,20.36,2025-06-14
11077,14999,11014,1694,24.32,31.52,2025-01-15
11078,2290,980,11344,11.71,36.3,2025-03-27
11079,14717,9901,18991,36.4,12.76,2025-05-24
11080,3048,8911,10181,34.21,8.3,2025-04-06
11081,550,10574,12303,46.17,41.93,2025-04-16
11082,1201,12306,9480,46.19,33.81,2025-05-11
11083,3949,504,11355,14.09,40.04,2025-02-05
11084,8668,992,9696,33.63,21.4,2025-04-10
11085,5842,3930,703,37.29,11.28,2025-06-21
11086,13697,19954,5626,24.99,42.74,2025-04-10
11087,14828,13724,2324,11.65,10.57,2025-05-04
11088,707,1031,14772,34.95,27.2,2025-03-08
11089,1860,16803,19186,27.74,35.56,2025-02-10
11090,13884,8697,18319,9.47,25.36,2025-06-27
11091,8834,1142,6592,7.73,45.06,2025-01-07
11092,11302,14604,10346,12.76,20.33,2025-03-03
11093,9621,13830,17621,7.77,20.54,2025-06-05
11094,11011,955,3240,27.7,26.24,2025-04-21
11095,13257,11338,8837,45.06,39.46,2025-03-19
11096,10051,4513,17969,31.39,40.89,2025-06-11
11097,6060,4183,5220,9.38,28.96,2025-03-22
11098,7717,6911,13770,20.92,5.65,2025-02-20
11099,4779,11836,19186,7.78,25.06,2025-01-16
11100,11188,1058,2517,43.2,5.29,2025-02-05
11101,774,322,17284,34.57,24.73,2025-06-20
11102,2865,14798,7020,26.25,40.66,2025-02-03
11103,3696,5968,12439,37.27,16.16,2025-04-09
11104,1351,17060,11346,48.83,49.54,2025-05-18
11105,6973,6915,2581,46.02,40.75,2025-02-01
11106,5679,3226,15206,5.6,19.74,2025-05-17
11107,12285,4934,16134,23.56,27.68,2025-06-04
11108,3115,5205,9829,20.39,22.5,2025-02-23
11109,11681,725,7892,34.57,6.54,2025-02-05
11110,4565,18347,1188,46.89,25.73,2025-06-07
11111,12407,8040,12208,36.68,8.16,2025-01-05
11112,9967,14641,3630,43.17,41.5,2025-04-06
11113,3804,2696,2433,35.47,20.23,2025-05-18
11114,2329,13879,19628,37.55,46.03,2025-04-25
11115,7962,17880,669,6.89,28.32,2025-05-02
11116,4543,360,14028,23.78,41.83,2025-02-10
11117,11833,12423,16607,6.48,25.01,2025-04-07
11118,3591,15805,11941,13.19,17.82,2025-03-07
11119,11412,19838,1932,37.04,48.22,2025-02-26
11120,5301,17116,13957,20.73,24.99,2025-05-04
11121,6987,366,1089,49.39,6.51,2025-02-26
11122,559,4149,19240,10.86,19.82,2025-05-02
11123,10826,3809,18155,5.89,5.12,2025-05-27
11124,10230,18354,12979,18.42,20.96,2025-04-02
11125,14622,10189,1875,41.19,25.14,2025-02-26
11126,13436,2893,14126,41.37,7.57,2025-03-21
11127,2332,9203,10285,32.28,13.4,2025-05-24
11128,14655,15885,6375,21.63,36.88,2025-03-08
11129,7270,14694,1575,24.38,27.8,2025-05-11
11130,11970,13915,7053,35.6,44.94,2025-04-29
11131,12120,5784,7574,23.49,25.9,2025-03-31
11132,9290,10614,17276,37.81,31.73,2025-05-26
11133,10707,5604,5520,32.44,14.37,2025-05-15
11134,14851,11421,8649,42.18,38.41,2025-05-01
11135,14146,1669,16130,20.13,13.06,2025-06-21
11136,2150,1668,3212,38.39,17.22,2025-04-05
11137,5255,12411,9453,30.38,26.54,2025-06-14
11138,7801,12968,1769,40.09,23.39,2025-02-17
11139,9429,2398,12864,39.77,37.67,2025-06-12
11140,2342,13912,5359,41.33,18.68,2025-05-01
11141,5739,6175,5560,40.72,6.14,2025-06-02
11142,2611,5529,1835,11.74,35.71,2025-04-10
11143,4700,17950,19474,36.16,16.36,2025-02-28
11144,13503,4767,10341,34.37,30.76,2025-03-26
11145,8465,16672,16248,10.22,31.16,2025-05-25
11146,2386,7417,6652,47.36,40.5,2025-06-04
11147,8992,16244,19759,47.81,33.74,2025-06-10
11148,9390,14139,6037,7.62,39.7,2025-04-28
11149,9703,16280,19969,18.87,24.58,2025-01-22
11150,9030,3583,5048,14.75,5.64,2025-05-05
11151,2196,9304,15677,43.53,48.34,2025-05-04
11152,9545,12031,14524,5.08,40.2,2025-06-29
11153,12363,14685,860,7.99,24.03,2025-03-07
11154,11543,2343,8927,42.39,49.13,2025-02-12
11155,13119,14309,15755,48.13,42.77,2025-03-20
11156,8562,18764,15504,33.88,10.09,2025-04-13
11157,6959,10016,17267,27.15,33.12,2025-03-18
11158,2197,2762,12427,8.63,32.56,2025-04-14
11159,4709,17689,9903,46.06,44.18,2025-02-12
11160,3567,2987,4644,42.91,37.99,2025-06-30
11161,12304,553,12767,29.95,37.3,2025-05-15
11162,3215,343,11553,27.47,41.73,2025-05-18
11163,2798,15837,8807,31.59,5.41,2025-04-14
11164,1357,5793,2675,31.27,5.64,2025-03-15
11165,6325,17128,17530,45.14,15.97,2025-03-06
11166,14541,17426,6409,20.49,12.14,2025-04-21
11167,14647,10428,7455,22.8,37.98,2025-04-08
11168,10295,14571,17135,28.84,34.8,2025-03-17
11169,3837,3553,13440,39.67,31.33,2025-01-13
11170,14705,8859,16125,6.0,20.81,2025-04-06
11171,10879,13502,13589,6.3,46.26,2025-01-29
11172,11195,8273,7936,19.17,47.6,2025-04-01
11173,8916,15172,19859,28.04,30.39,2025-05-03
11174,3603,730,4319,6.99,5.53,2025-03-24
11175,4723,2637,5044,11.91,24.3,2025-02-05
11176,10154,12743,206,48.89,14.74,2025-04-04
11177,12626,7066,11283,31.5,17.53,2025-04-02
11178,580,14642,19787,21.04,30.83,2025-04-28
11179,4041,7911,13953,46.06,41.81,2025-02-28
11180,9661,19810,13283,33.41,13.89,2025-02-05
11181,846,9199,13751,13.99,45.83,2025-04-04
11182,12596,4315,7873,35.66,22.53,2025-01-25
11183,6779,9074,11048,14.04,29.3,2025-03-11
11184,1423,16293,6009,46.85,21.31,2025-05-14
11185,5858,10975,9711,23.55,37.37,2025-02-14
11186,13667,11926,18755,25.24,30.64,2025-01-03
11187,3257,3093,18162,25.78,17.28,2025-03-11
11188,1970,972,17538,35.1,26.5,2025-03-16
11189,3138,16437,2387,27.77,36.39,2025-05-27
11190,8732,15491,4126,29.67,21.79,2025-05-30
11191,13446,6861,16801,6.3,45.63,2025-04-01
11192,430,10081,3082,19.02,37.85,2025-05-27
11193,7518,8884,8414,21.85,10.11,2025-05-25
11194,1484,9426,13615,45.4,32.7,2025-02-11
11195,4271,19022,18845,23.85,40.2,2025-04-18
11196,868,17215,5369,37.0,49.98,2025-05-21
11197,2047,17880,7590,45.99,38.22,2025-06-16
11198,1996,16403,3882,8.36,15.79,2025-02-20
11199,14507,8228,1976,42.63,27.05,2025-05-13
11200,6518,18357,16724,37.74,6.64,2025-01-12
11201,12241,5062,8663,23.82,33.1,2025-05-12
11202,1478,3689,7252,30.87,27.3,2025-01-09
11203,7818,610,2934,38.73,35.95,2025-04-13
11204,6378,9409,8636,12.88,36.13,2025-03-06
11205,12215,2886,13099,28.7,9.31,2025-03-07
11206,6455,9675,2627,46.68,20.91,2025-05-26
11207,211,2549,652,26.55,20.89,2025-03-21
11208,4839,2139,13213,46.87,48.43,2025-03-28
11209,10169,7001,18256,14.59,44.11,2025-04-06
11210,11115,11169,932,42.55,26.56,2025-01-21
11211,7631,8011,9042,11.55,33.79,2025-04-18
11212,1321,5328,12239,34.73,7.08,2025-03-02
11213,3004,15015,18076,43.59,29.47,2025-02-27
11214,5283,746,13561,10.91,32.23,2025-02-23
11215,8499,2723,6471,7.0,6.45,2025-05-30
11216,2435,16983,7345,32.22,18.38,2025-02-25
11217,11446,4340,8841,30.07,14.21,2025-06-24
11218,10347,7400,125,15.03,13.78,2025-05-13
11219,7036,16256,5838,49.53,40.73,2025-01-03
11220,2070,8713,14252,19.0,43.48,2025-04-22
11221,5400,5919,2796,29.89,27.17,2025-02-25
11222,6266,6838,4810,22.4,19.73,2025-05-16
11223,7800,14628,3347,9.26,42.89,2025-05-11
11224,14588,13733,17549,15.72,46.84,2025-01-30
11225,363,16557,16288,11.5,45.96,2025-05-30
11226,7513,11569,15871,8.28,27.35,2025-05-09
11227,5323,9694,4992,41.0,37.69,2025-06-13
11228,9370,13172,5632,16.72,46.71,2025-05-27
11229,13517,14348,6288,21.84,45.43,2025-05-30
11230,10917,5524,18266,44.42,18.16,2025-02-07
11231,3119,15554,17759,31.82,48.26,2025-04-05
11232,7356,1658,17265,31.5,23.08,2025-05-24
11233,11957,12000,4410,39.28,31.1,2025-03-02
11234,2602,19276,13699,49.11,33.11,2025-06-13
11235,13639,9475,14104,47.77,30.04,2025-05-20
11236,12499,5026,5066,31.33,7.13,2025-01-17
11237,12442,3366,19167,14.77,37.38,2025-03-21
11238,10604,1380,5837,28.88,18.66,2025-01-09
11239,5901,8729,7776,18.65,10.9,2025-05-03
11240,1407,12818,17291,8.25,10.03,2025-05-19
11241,11392,4728,13342,29.73,21.39,2025-01-15
11242,83,13889,17843,25.29,12.41,2025-06-15
11243,3495,12705,12255,15.41,8.57,2025-05-02
11244,3439,11513,6722,43.85,19.35,2025-04-12
11245,13556,12249,2943,8.73,9.37,2025-03-31
11246,3436,11246,12960,23.51,18.53,2025-06-23
11247,10504,11183,7823,28.13,46.18,2025-06-06
11248,14997,5324,3735,38.79,11.11,2025-01-25
11249,8540,18567,17550,17.96,35.31,2025-04-27
11250,2366,6276,16430,33.96,34.3,2025-04-22
11251,2293,17682,3761,24.13,23.6,2025-01-03
11252,11863,15589,6051,45.7,33.39,2025-03-23
11253,2702,6780,6807,26.01,13.56,2025-05-01
11254,4418,2027,5067,10.12,39.38,2025-01-25
11255,368,16781,19562,27.63,28.45,2025-05-29
11256,4936,18656,5901,31.77,40.93,2025-06-07
11257,6321,8804,10742,33.43,35.75,2025-04-21
11258,1573,9326,3336,41.78,35.78,2025-01-21
11259,8411,3506,11860,15.25,8.45,2025-06-20
11260,14284,17722,11465,5.21,35.6,2025-01-16
11261,5471,3962,17871,6.74,15.54,2025-05-21
11262,14214,13046,13766,9.42,18.29,2025-01-27
11263,7142,15182,14883,40.92,15.2,2025-03-03
11264,7934,16489,10811,34.28,46.35,2025-06-29
11265,11395,9500,10330,24.03,37.19,2025-03-31
11266,2786,2397,12991,19.14,14.06,2025-05-30
11267,4717,12684,8382,13.37,8.3,2025-06-07
11268,2150,2354,15230,25.43,35.05,2025-03-22
11269,891,892,18366,31.45,14.39,2025-01-25
11270,6416,17874,821,29.43,33.54,2025-01-10
11271,10399,10747,784,29.15,22.91,2025-05-27
11272,10890,6324,22,6.88,16.93,2025-03-27
11273,5358,18906,330,24.83,45.86,2025-03-05
11274,5247,19308,810,24.88,11.77,2025-05-13
11275,9671,15689,11126,26.5,11.97,2025-03-29
11276,5746,5989,12161,44.34,16.12,2025-03-05
11277,14996,7031,18171,28.04,24.0,2025-06-18
11278,11959,12691,16099,38.24,8.5,2025-02-18
11279,4412,7984,1624,39.75,31.35,2025-06-24
11280,7434,17920,14278,28.41,27.5,2025-03-09
11281,13879,15558,7928,27.47,40.93,2025-02-28
11282,11032,7564,13308,27.37,38.08,2025-03-02
11283,2950,11919,3123,41.48,39.15,2025-04-10
11284,9798,8076,6192,12.56,44.12,2025-03-31
11285,3901,15193,9152,25.79,23.43,2025-04-15
11286,14050,1834,4988,39.32,47.15,2025-01-12
11287,9493,18527,8911,22.57,32.57,2025-05-02
11288,13361,4976,7494,41.88,48.52,2025-01-22
11289,3348,5817,10826,11.82,13.04,2025-06-25
11290,12402,7999,14187,41.08,42.33,2025-02-24
11291,8358,9960,18270,46.94,20.63,2025-03-25
11292,9037,8424,7867,30.0,40.11,2025-03-13
11293,1236,11799,15167,38.87,40.83,2025-06-01
11294,5619,4180,1826,23.17,39.39,2025-04-22
11295,2094,8249,7683,31.69,18.3,2025-03-24
11296,12587,6214,9885,26.25,28.46,2025-05-29
11297,10155,8449,6791,25.03,25.46,2025-04-18
11298,12420,1934,8730,8.77,5.79,2025-06-03
11299,3552,3764,15984,40.05,27.16,2025-06-18
11300,11298,12487,579,41.0,25.58,2025-06-20
11301,3644,7195,7099,25.27,8.09,2025-03-01
11302,5759,9379,18252,31.84,31.99,2025-04-13
11303,9619,7982,15907,25.83,26.01,2025-06-01
11304,11320,17864,4913,45.93,26.13,2025-04-18
11305,2744,12553,14822,41.76,38.54,2025-05-09
11306,2764,11895,11197,39.1,44.85,2025-05-31
11307,5747,18698,16438,48.34,5.2,2025-02-17
11308,7546,14673,14240,31.44,10.93,2025-01-31
11309,6255,10379,4407,30.88,43.81,2025-05-17
11310,9959,12028,2311,16.77,40.73,2025-04-27
11311,13398,15384,12966,46.43,34.24,2025-05-31
11312,3624,1755,18372,46.35,43.95,2025-01-23
11313,9504,79,15900,30.71,46.22,2025-04-20
11314,5230,896,7893,17.16,21.88,2025-02-06
11315,14890,6736,8056,29.94,21.0,2025-05-25
11316,10756,8529,2399,28.84,43.08,2025-03-09
11317,7453,9703,1405,27.92,35.09,2025-01-11
11318,13761,2343,14866,49.19,47.04,2025-03-17
11319,3553,5150,4866,18.6,5.4,2025-03-03
11320,3848,877,11609,16.1,9.73,2025-05-12
11321,6130,18638,13861,30.77,33.09,2025-05-20
11322,9191,16024,11318,7.6,16.54,2025-01-14
11323,9812,17986,19354,25.05,24.52,2025-01-12
11324,5967,15884,11647,32.19,11.5,2025-06-14
11325,13003,3575,4083,25.5,37.16,2025-02-09
11326,4318,9494,2488,6.58,30.62,2025-01-26
11327,5743,13736,18842,13.59,16.53,2025-02-26
11328,1587,6825,523,13.66,28.23,2025-06-18
11329,4346,19048,6814,36.86,22.25,2025-06-29
11330,7434,17617,13123,44.99,30.26,2025-01-08
11331,7855,18810,5045,45.53,16.19,2025-06-23
11332,11416,7803,11796,26.5,44.8,2025-06-21
11333,1454,3706,9415,33.79,37.05,2025-06-29
11334,14654,6674,16332,23.33,26.04,2025-06-27
11335,1677,5474,16174,30.66,28.21,2025-01-30
11336,9355,7688,19377,11.53,45.68,2025-06-06
11337,6322,10063,3389,42.26,39.92,2025-06-05
11338,9058,11492,409,33.56,42.69,2025-04-12
11339,345,14625,2885,7.94,18.82,2025-01-21
11340,2207,6197,16875,35.57,34.47,2025-02-10
11341,14134,13997,6431,35.68,35.18,2025-01-18
11342,8345,6332,3909,29.48,7.22,2025-03-07
11343,4759,18510,11656,43.62,43.56,2025-04-23
11344,14489,9549,15828,42.47,37.54,2025-01-25
11345,8775,9619,2783,5.11,31.71,2025-04-06
11346,3540,4929,19391,15.12,20.11,2025-01-01
11347,11480,6349,13382,40.38,18.58,2025-04-22
11348,1573,6617,1222,10.62,48.28,2025-05-12
11349,12753,3205,8281,23.51,25.78,2025-04-27
11350,9814,14896,13493,5.58,11.34,2025-05-02
11351,10251,4627,16328,45.75,21.55,2025-06-12
11352,7911,5135,16059,38.99,34.68,2025-05-12
11353,11514,19424,12335,19.06,26.48,2025-05-05
11354,12621,6569,13061,31.61,27.37,2025-03-26
11355,501,9649,10902,15.81,28.48,2025-05-04
11356,4027,17171,5840,42.99,16.58,2025-03-30
11357,3508,6389,3571,26.34,10.89,2025-01-17
11358,13898,2559,6204,12.64,22.51,2025-01-31
11359,2844,4371,9570,28.29,24.17,2025-05-05
11360,13248,8928,19004,37.31,35.99,2025-02-22
11361,9881,14731,14247,21.61,25.17,2025-05-08
11362,972,1587,17847,19.88,11.63,2025-03-22
11363,1912,9108,17570,29.71,23.2,2025-05-16
11364,3044,19037,14103,27.06,20.04,2025-03-23
11365,14847,15668,8842,46.4,44.16,2025-03-01
11366,2303,15579,10052,35.62,7.42,2025-02-03
11367,4950,13574,19835,33.03,8.81,2025-05-28
11368,776,9511,3873,8.52,31.74,2025-04-18
11369,9382,17292,14189,14.08,29.08,2025-06-19
11370,13748,2897,8109,36.21,47.13,2025-05-15
11371,1426,7069,16194,41.31,44.44,2025-06-07
11372,10714,1904,17583,27.43,44.28,2025-05-29
11373,3410,9166,10317,48.5,36.45,2025-06-09
11374,3905,19049,13763,36.56,39.57,2025-04-17
11375,11056,13355,1379,41.22,10.76,2025-05-28
11376,11896,7127,18793,29.85,43.85,2025-01-24
11377,13104,12144,5595,31.82,6.0,2025-01-23
11378,6017,4198,12305,46.4,19.18,2025-02-09
11379,3404,9296,4659,19.69,43.48,2025-06-18
11380,12222,15601,9773,25.47,19.77,2025-04-12
11381,9914,14997,75,46.76,26.08,2025-04-03
11382,9145,15490,19698,45.24,14.01,2025-01-28
11383,9514,12023,6458,32.01,21.2,2025-04-01
11384,9124,6278,4103,33.2,26.22,2025-01-06
11385,14051,884,6985,26.48,29.23,2025-03-04
11386,1736,17112,445,34.24,44.15,2025-02-13
11387,2979,9724,19828,7.7,29.14,2025-05-20
11388,696,3419,13406,17.01,38.82,2025-05-19
11389,13416,5467,8925,6.29,49.14,2025-03-04
11390,12392,3463,5445,38.54,10.33,2025-03-04
11391,12879,19101,8930,36.69,32.73,2025-03-07
11392,13376,2016,3581,20.8,14.17,2025-04-28
11393,7760,7091,18585,5.29,49.31,2025-02-17
11394,5004,11485,320,49.52,24.23,2025-04-05
11395,4093,3489,16177,32.35,49.25,2025-06-24
11396,7037,6643,7921,20.57,10.94,2025-01-06
11397,6852,18375,4780,17.41,22.34,2025-01-21
11398,12833,10456,1074,30.19,35.59,2025-04-06
11399,4760,5201,11648,24.84,40.77,2025-03-28
11400,4174,7865,1067,17.85,46.49,2025-06-11
11401,3318,17025,17776,15.49,45.6,2025-01-14
11402,3276,9254,3652,27.53,36.13,2025-01-03
11403,8333,12666,7797,14.32,46.98,2025-04-16
11404,993,22,1069,13.33,13.82,2025-01-26
11405,12258,14179,2692,20.18,18.89,2025-02-17
11406,14877,10164,10407,15.46,28.22,2025-04-02
11407,5746,5143,14383,7.14,11.45,2025-06-28
11408,678,18981,15162,45.26,7.75,2025-04-29
11409,7462,909,18828,37.91,31.87,2025-04-21
11410,5009,7451,11639,49.43,40.41,2025-03-22
11411,398,12924,17568,19.13,8.98,2025-06-24
11412,10309,6657,3194,12.18,38.01,2025-03-21
11413,11331,2975,19320,30.55,33.91,2025-03-29
11414,12034,7716,16808,37.35,16.58,2025-03-22
11415,7430,9938,9413,12.46,40.61,2025-02-07
11416,910,14095,10350,27.15,23.27,2025-01-02
11417,3903,7429,15672,41.82,11.48,2025-06-01
11418,4449,16162,18279,48.79,15.33,2025-05-23
11419,14406,8515,11780,34.21,39.78,2025-06-30
11420,13048,6695,3927,41.26,29.05,2025-03-31
11421,5777,10569,3730,30.94,33.49,2025-06-28
11422,11654,17405,4814,25.44,40.6,2025-04-24
11423,2135,17834,351,40.57,21.37,2025-01-07
11424,12965,5445,2028,33.88,13.85,2025-03-14
11425,13053,1944,8278,19.39,44.44,2025-05-20
11426,2112,3522,5815,19.93,23.75,2025-06-12
11427,3696,11403,16289,46.9,44.48,2025-05-03
11428,12918,4848,11744,20.35,35.19,2025-06-20
11429,7095,6999,16322,29.71,44.62,2025-06-06
11430,4845,13963,11373,9.52,36.3,2025-04-25
11431,12224,16017,14780,13.47,29.55,2025-06-06
11432,1037,19382,9785,38.63,12.83,2025-04-06
11433,3040,5974,3559,26.24,8.71,2025-03-19
11434,13929,2593,6882,30.36,11.85,2025-05-29
11435,12396,7049,19642,19.4,12.28,2025-03-07
11436,12830,15259,2625,34.14,7.96,2025-05-15
11437,3291,15094,13833,13.87,16.27,2025-02-04
11438,13398,8501,16885,19.63,13.74,2025-01-27
11439,3563,6679,1035,41.89,22.85,2025-03-30
11440,1478,14591,17006,42.93,42.98,2025-04-18
11441,9081,19426,1339,44.75,14.46,2025-02-01
11442,12715,3198,1132,19.81,29.15,2025-06-15
11443,7409,19079,5963,49.24,47.24,2025-02-19
11444,12383,5441,5994,24.47,27.65,2025-01-29
11445,7243,1383,5760,44.5,46.6,2025-06-10
11446,6072,4802,19067,48.57,45.28,2025-02-26
11447,1460,14234,2394,32.43,36.62,2025-06-02
11448,1336,18979,12013,24.15,16.76,2025-06-18
11449,4510,19320,16340,28.82,24.67,2025-04-25
11450,11227,19518,12476,45.93,38.24,2025-03-31
11451,2929,5458,6936,24.92,38.13,2025-01-20
11452,4530,108,6571,8.38,8.27,2025-06-16
11453,961,7603,10597,45.88,43.71,2025-05-02
11454,6640,9897,12390,29.9,25.71,2025-03-14
11455,11770,12982,2944,30.74,13.25,2025-02-27
11456,3683,15095,3228,39.03,48.24,2025-01-14
11457,7551,9920,177,9.0,20.75,2025-02-21
11458,11549,1483,18272,42.63,34.75,2025-06-05
11459,2556,16881,19343,23.36,14.09,2025-04-26
11460,7010,14763,736,40.23,23.96,2025-06-05
11461,4354,6485,7293,35.51,17.74,2025-03-28
11462,6798,18918,10392,42.53,28.51,2025-06-29
11463,1951,7200,1616,13.27,15.19,2025-03-27
11464,11666,16532,10241,46.95,17.19,2025-02-23
11465,7194,17275,9239,24.64,45.07,2025-05-05
11466,10467,5189,4841,33.11,24.0,2025-02-08
11467,5564,15732,1282,23.52,27.66,2025-02-07
11468,3709,745,8478,44.54,23.5,2025-02-15
11469,439,7464,2842,26.78,28.88,2025-05-22
11470,10337,14460,5339,31.29,9.61,2025-02-15
11471,4290,17202,17672,48.43,18.39,2025-01-16
11472,6214,10175,2987,6.77,36.1,2025-04-08
11473,2420,14272,15625,36.72,24.22,2025-02-02
11474,14682,11118,9688,7.9,22.2,2025-05-15
11475,1069,9877,10692,20.84,12.46,2025-01-13
11476,5673,4991,8820,35.7,27.01,2025-06-27
11477,12418,11581,5074,27.32,5.24,2025-02-03
11478,3477,15916,19922,49.26,41.2,2025-01-01
11479,452,14825,2130,35.93,20.5,2025-06-13
11480,14685,15190,1817,40.38,36.27,2025-06-01
11481,787,2941,11928,40.01,42.19,2025-03-24
11482,11876,3509,6035,11.11,20.14,2025-05-08
11483,3960,1118,2748,17.89,6.66,2025-02-13
11484,8282,5830,15657,49.95,17.66,2025-01-27
11485,1403,2767,5571,12.26,45.78,2025-05-09
11486,5713,9565,18549,18.35,34.92,2025-04-08
11487,4436,16386,17972,20.3,32.03,2025-01-07
11488,11760,6651,14066,13.74,5.35,2025-01-31
11489,12644,7560,12818,24.26,10.97,2025-06-04
11490,5554,7027,11425,5.05,45.48,2025-05-29
11491,10134,15739,15855,15.35,26.41,2025-04-10
11492,14942,17131,18462,11.86,13.27,2025-05-14
11493,14228,14577,7814,29.9,30.47,2025-05-18
11494,8574,4158,852,15.03,34.8,2025-01-26
11495,3570,6210,4280,9.63,22.81,2025-05-25
11496,10183,15431,5295,26.53,19.99,2025-04-10
11497,2921,3487,18927,26.9,42.14,2025-05-28
11498,14889,2893,111,40.8,46.16,2025-05-04
11499,12150,19917,16529,32.18,39.16,2025-02-02
11500,9809,19684,7662,37.75,35.09,2025-04-10
11501,5328,1656,4630,36.08,48.22,2025-01-29
11502,4774,8206,15000,49.3,8.45,2025-05-23
11503,2388,19003,14122,20.2,39.41,2025-05-25
